nome_da_imagem,caminho_da_imagem,coordenadas_poligonos,descricao_imagem
2022_03_21_11_09_05_73.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_05_73.bmp,"[{""poligono_xy"": [[112, 152], [128, 144], [140, 148], [148, 160], [144, 172], [130, 178], [116, 170]]}, {""poligono_xy"": [[40, 380], [58, 368], [74, 372], [84, 388], [76, 404], [58, 410], [42, 398]]}, {""poligono_xy"": [[284, 404], [300, 394], [316, 398], [326, 410], [316, 424], [298, 430], [282, 420]]}, {""poligono_xy"": [[172, 566], [190, 556], [210, 562], [222, 576], [214, 592], [192, 598], [174, 588]]}, {""poligono_xy"": [[408, 40], [428, 30], [446, 36], [458, 50], [450, 66], [428, 70], [410, 60]]}, {""poligono_xy"": [[562, 106], [580, 94], [598, 100], [610, 116], [600, 132], [578, 136], [562, 124]]}, {""poligono_xy"": [[726, 266], [744, 254], [760, 260], [770, 276], [760, 290], [742, 296], [726, 284]]}, {""poligono_xy"": [[868, 708], [888, 696], [908, 704], [920, 720], [910, 738], [886, 746], [868, 732]]}, {""poligono_xy"": [[686, 748], [706, 738], [724, 742], [736, 758], [726, 774], [704, 780], [686, 768]]}, {""poligono_xy"": [[206, 222], [218, 214], [232, 218], [242, 230], [236, 242], [222, 246], [210, 236]]}, {""poligono_xy"": [[404, 728], [420, 716], [438, 724], [450, 740], [440, 756], [420, 762], [406, 750]]}, {""poligono_xy"": [[580, 484], [596, 470], [614, 478], [626, 492], [616, 508], [596, 514], [580, 502]]}, {""poligono_xy"": [[744, 524], [758, 512], [774, 518], [786, 532], [776, 548], [758, 552], [742, 540]]}]","Imagem de microscopia de campo claro com células esféricas de baixo contraste em um fundo com ruído. A imagem sugere a presença de artefatos e possíveis debris, dificultando a segmentação precisa."
2022_03_21_11_09_05_82.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_05_82.bmp,"[{""poligono_xy"": [[62, 82], [82, 68], [105, 70], [115, 88], [102, 105], [78, 102]]}, {""poligono_xy"": [[265, 405], [285, 390], [310, 395], [325, 415], [310, 435], [280, 430]]}, {""poligono_xy"": [[450, 270], [470, 255], [495, 260], [510, 280], [495, 300], [465, 295]]}, {""poligono_xy"": [[580, 90], [600, 75], [625, 80], [640, 100], [625, 115], [595, 110]]}, {""poligono_xy"": [[705, 400], [725, 385], [750, 390], [765, 410], [750, 430], [720, 425]]}, {""poligono_xy"": [[880, 930], [900, 915], [925, 920], [940, 940], [925, 955], [895, 950]]}, {""poligono_xy"": [[140, 555], [160, 540], [185, 545], [200, 565], [185, 585], [155, 580]]}, {""poligono_xy"": [[255, 880], [275, 865], [300, 870], [315, 890], [300, 910], [270, 905]]}, {""poligono_xy"": [[380, 380], [385, 360], [400, 345], [420, 360], [420, 385], [410, 400], [395, 395]]}, {""poligono_xy"": [[855, 405], [865, 380], [890, 370], [910, 390], [905, 420], [880, 430], [860, 420]]}, {""poligono_xy"": [[920, 605], [940, 590], [965, 595], [980, 615], [965, 635], [935, 630]]}, {""poligono_xy"": [[50, 170], [70, 150], [100, 160], [115, 185], [95, 210], [65, 195]]}, {""poligono_xy"": [[150, 805], [170, 790], [195, 795], [210, 815], [195, 835], [165, 830]]}]",Imagem de microscopia de campo claro com células de formato aproximadamente circular. Baixo contraste e presença de ruído/detritos. Possível presença de células sobrepostas.
2022_03_21_11_09_05_90.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_05_90.bmp,"[{""poligono_xy"": [[92, 112], [112, 100], [128, 108], [136, 124], [124, 140], [104, 140], [92, 128]]}, {""poligono_xy"": [[220, 120], [244, 116], [260, 128], [260, 148], [240, 160], [216, 152]]}, {""poligono_xy"": [[296, 28], [316, 20], [332, 28], [336, 48], [320, 60], [296, 52]]}, {""poligono_xy"": [[156, 56], [176, 48], [192, 56], [200, 76], [180, 88], [156, 76]]}, {""poligono_xy"": [[300, 336], [324, 328], [344, 340], [348, 364], [328, 376], [304, 368]]}, {""poligono_xy"": [[368, 368], [384, 360], [396, 368], [400, 384], [384, 396], [364, 388]]}, {""poligono_xy"": [[476, 384], [500, 376], [516, 388], [520, 408], [500, 420], [472, 408]]}, {""poligono_xy"": [[568, 424], [592, 416], [608, 428], [612, 448], [592, 460], [564, 448]]}, {""poligono_xy"": [[404, 144], [424, 132], [444, 144], [452, 164], [432, 176], [408, 160]]}, {""poligono_xy"": [[488, 224], [508, 212], [528, 224], [536, 244], [516, 256], [484, 240]]}, {""poligono_xy"": [[140, 288], [164, 280], [184, 292], [192, 316], [172, 332], [148, 316]]}, {""poligono_xy"": [[244, 448], [268, 440], [288, 452], [296, 476], [276, 488], [252, 472]]}, {""poligono_xy"": [[56, 360], [76, 352], [92, 364], [96, 388], [76, 404], [52, 388]]}]","Imagem de microscopia de campo claro com células de formato variado, possivelmente leveduras, com baixo contraste e algumas sobreposições. A imagem apresenta ruído de fundo e alguns detritos."
2022_03_21_11_09_05_98.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_05_98.bmp,"[{""poligono_xy"": [[100, 370], [130, 370], [130, 400], [100, 400]]}, {""poligono_xy"": [[40, 40], [60, 40], [60, 60], [40, 60]]}, {""poligono_xy"": [[150, 70], [180, 70], [180, 100], [150, 100]]}, {""poligono_xy"": [[250, 230], [280, 230], [280, 260], [250, 260]]}, {""poligono_xy"": [[220, 500], [250, 500], [250, 530], [220, 530]]}, {""poligono_xy"": [[300, 100], [330, 100], [330, 130], [300, 130]]}, {""poligono_xy"": [[350, 200], [380, 200], [380, 230], [350, 230]]}, {""poligono_xy"": [[400, 400], [430, 400], [430, 430], [400, 430]]}, {""poligono_xy"": [[480, 100], [510, 100], [510, 130], [480, 130]]}, {""poligono_xy"": [[550, 500], [580, 500], [580, 530], [550, 530]]}, {""poligono_xy"": [[50, 250], [90, 250], [90, 280], [50, 280]]}, {""poligono_xy"": [[100, 150], [130, 150], [130, 190], [100, 190]]}, {""poligono_xy"": [[450, 300], [490, 300], [490, 330], [450, 330]]}, {""poligono_xy"": [[580, 280], [610, 280], [610, 310], [580, 310]]}, {""poligono_xy"": [[180, 400], [220, 400], [220, 440], [180, 440]]}, {""poligono_xy"": [[330, 450], [370, 450], [370, 480], [330, 480]]}, {""poligono_xy"": [[450, 50], [480, 50], [480, 80], [450, 80]]}, {""poligono_xy"": [[550, 180], [590, 180], [590, 220], [550, 220]]}, {""poligono_xy"": [[260, 60], [290, 60], [290, 100], [260, 100]]}, {""poligono_xy"": [[80, 520], [110, 520], [110, 550], [80, 550]]}]","Imagem de microscopia de campo claro com células esféricas, possivelmente leveduras, em baixa resolução e com baixo contraste.  Algumas células estão ligeiramente fora de foco."
2022_03_21_11_09_06_07.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_06_07.bmp,"[{""poligono_xy"": [[200, 50], [220, 40], [240, 50], [240, 70], [220, 80], [200, 70]]}, {""poligono_xy"": [[270, 230], [290, 220], [310, 230], [310, 250], [290, 260], [270, 250]]}, {""poligono_xy"": [[400, 190], [420, 180], [440, 190], [440, 210], [420, 220], [400, 210]]}, {""poligono_xy"": [[480, 80], [500, 70], [520, 80], [520, 100], [500, 110], [480, 100]]}, {""poligono_xy"": [[580, 270], [600, 260], [620, 270], [620, 290], [600, 300], [580, 290]]}, {""poligono_xy"": [[700, 200], [720, 190], [740, 200], [740, 220], [720, 230], [700, 220]]}, {""poligono_xy"": [[780, 90], [800, 80], [820, 90], [820, 110], [800, 120], [780, 110]]}, {""poligono_xy"": [[120, 280], [150, 270], [170, 290], [160, 320], [130, 330], [100, 310]]}, {""poligono_xy"": [[380, 30], [390, 20], [410, 20], [420, 30], [420, 50], [400, 50], [390, 40]]}, {""poligono_xy"": [[100, 80], [110, 70], [130, 70], [140, 80], [140, 100], [120, 100], [110, 90]]}, {""poligono_xy"": [[600, 80], [620, 80], [630, 90], [630, 100], [610, 110], [600, 100]]}]","Imagem de microscopia de campo claro com células de formato aproximadamente circular, possivelmente leveduras ou algum tipo de esporo, com baixo contraste e algumas sobrepostas. A imagem apresenta ruído de fundo e alguns detritos."
2022_03_21_11_09_06_15.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_06_15.bmp,"[{""poligono_xy"": [[92, 82], [108, 70], [122, 72], [132, 86], [128, 100], [110, 108], [94, 100]]}, {""poligono_xy"": [[28, 154], [48, 138], [68, 140], [82, 160], [74, 180], [52, 188], [32, 176]]}, {""poligono_xy"": [[164, 52], [182, 44], [200, 48], [212, 62], [206, 78], [186, 84], [166, 74]]}, {""poligono_xy"": [[282, 270], [298, 256], [318, 260], [330, 278], [324, 296], [300, 304], [284, 290]]}, {""poligono_xy"": [[446, 44], [464, 34], [484, 40], [498, 56], [488, 72], [464, 76], [448, 62]]}, {""poligono_xy"": [[568, 86], [586, 74], [608, 80], [622, 98], [612, 116], [584, 118], [566, 102]]}, {""poligono_xy"": [[680, 220], [696, 208], [718, 216], [732, 236], [722, 254], [696, 258], [678, 242]]}, {""poligono_xy"": [[786, 84], [806, 70], [828, 76], [846, 96], [836, 116], [810, 120], [788, 104]]}, {""poligono_xy"": [[872, 268], [890, 254], [910, 260], [924, 280], [912, 298], [886, 306], [868, 288]]}, {""poligono_xy"": [[926, 922], [944, 908], [966, 916], [980, 938], [970, 960], [942, 968], [924, 950]]}, {""poligono_xy"": [[884, 572], [900, 558], [918, 564], [930, 582], [918, 600], [892, 604], [876, 586]]}, {""poligono_xy"": [[726, 758], [744, 746], [768, 754], [784, 776], [772, 798], [744, 804], [724, 784]]}, {""poligono_xy"": [[586, 476], [604, 462], [628, 470], [644, 490], [632, 510], [602, 514], [582, 494]]}, {""poligono_xy"": [[436, 680], [456, 664], [480, 672], [496, 696], [484, 718], [454, 722], [434, 700]]}, {""poligono_xy"": [[290, 886], [310, 870], [332, 878], [348, 900], [336, 922], [306, 926], [286, 904]]}, {""poligono_xy"": [[134, 488], [154, 472], [176, 480], [190, 502], [178, 524], [150, 528], [132, 508]]}, {""poligono_xy"": [[42, 728], [64, 710], [88, 720], [104, 746], [92, 770], [62, 776], [40, 752]]}]",Imagem de microscopia de campo claro com células esféricas de baixo contraste em um fundo com alguns detritos. A imagem apresenta um nível de ruído moderado.
2022_03_21_11_09_06_24.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_06_24.bmp,"[{""poligono_xy"": [[52, 45], [68, 45], [68, 61], [52, 61]]}, {""poligono_xy"": [[108, 100], [124, 100], [124, 116], [108, 116]]}, {""poligono_xy"": [[156, 205], [172, 205], [172, 221], [156, 221]]}, {""poligono_xy"": [[180, 120], [215, 120], [215, 155], [180, 155]]}, {""poligono_xy"": [[215, 25], [235, 25], [235, 45], [215, 45]]}, {""poligono_xy"": [[260, 65], [280, 65], [280, 85], [260, 85]]}, {""poligono_xy"": [[300, 220], [320, 220], [320, 240], [300, 240]]}, {""poligono_xy"": [[360, 100], [380, 100], [380, 120], [360, 120]]}, {""poligono_xy"": [[390, 20], [410, 20], [410, 40], [390, 40]]}, {""poligono_xy"": [[430, 160], [465, 160], [465, 195], [430, 195]]}, {""poligono_xy"": [[480, 250], [500, 250], [500, 270], [480, 270]]}, {""poligono_xy"": [[510, 70], [530, 70], [530, 90], [510, 90]]}, {""poligono_xy"": [[560, 180], [580, 180], [580, 200], [560, 200]]}, {""poligono_xy"": [[600, 50], [635, 50], [635, 85], [600, 85]]}, {""poligono_xy"": [[650, 220], [670, 220], [670, 240], [650, 240]]}]",Imagem de microscopia de campo claro com células esféricas de baixo contraste em um fundo cinza. A imagem apresenta ruído e alguns artefatos.
2022_03_21_11_09_06_32.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_06_32.bmp,"[{""poligono_xy"": [[270, 350], [290, 350], [295, 370], [290, 390], [270, 390], [265, 370]]}, {""poligono_xy"": [[50, 50], [70, 50], [70, 70], [50, 70]]}, {""poligono_xy"": [[350, 50], [370, 50], [370, 65], [350, 65]]}, {""poligono_xy"": [[100, 100], [130, 100], [135, 120], [130, 140], [100, 140], [95, 120]]}, {""poligono_xy"": [[450, 150], [470, 150], [475, 165], [470, 180], [450, 180], [445, 165]]}, {""poligono_xy"": [[550, 200], [580, 200], [590, 220], [590, 240], [570, 250], [550, 250], [540, 230]]}, {""poligono_xy"": [[650, 250], [670, 250], [675, 270], [670, 290], [650, 290], [645, 270]]}, {""poligono_xy"": [[750, 300], [780, 300], [790, 320], [790, 330], [770, 340], [750, 340], [740, 320]]}, {""poligono_xy"": [[850, 350], [880, 350], [890, 370], [890, 390], [870, 400], [850, 400], [840, 380]]}, {""poligono_xy"": [[500, 450], [530, 450], [540, 470], [540, 490], [520, 500], [500, 500], [490, 480]]}, {""poligono_xy"": [[400, 550], [430, 550], [440, 570], [440, 580], [420, 590], [400, 590], [390, 570]]}, {""poligono_xy"": [[750, 550], [765, 550], [770, 560], [770, 570], [760, 575], [750, 575], [745, 565]]}, {""poligono_xy"": [[850, 600], [870, 600], [880, 620], [880, 630], [860, 640], [850, 640], [840, 620]]}, {""poligono_xy"": [[550, 50], [560, 50], [560, 60], [550, 60]]}, {""poligono_xy"": [[850, 50], [865, 50], [870, 60], [870, 70], [860, 75], [850, 75], [845, 65]]}, {""poligono_xy"": [[200, 200], [215, 200], [220, 210], [220, 220], [210, 225], [200, 225], [195, 215]]}, {""poligono_xy"": [[600, 400], [620, 400], [630, 420], [630, 430], [610, 440], [600, 440], [590, 420]]}, {""poligono_xy"": [[300, 600], [320, 600], [330, 620], [330, 630], [310, 640], [300, 640], [290, 620]]}]","Imagem de microscopia de campo claro com células de formato variado, possivelmente leveduras ou bactérias, com baixo contraste e algumas fora de foco. A imagem apresenta ruído de fundo e alguns detritos."
2022_03_21_11_09_06_40.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_06_40.bmp,"[{""poligono_xy"": [[130, 180], [145, 180], [150, 195], [145, 210], [130, 210], [125, 195]]}, {""poligono_xy"": [[190, 80], [210, 75], [225, 90], [220, 105], [200, 110], [185, 95]]}, {""poligono_xy"": [[285, 440], [300, 435], [315, 445], [310, 460], [295, 465], [280, 455]]}, {""poligono_xy"": [[350, 280], [370, 280], [380, 300], [370, 315], [350, 315], [340, 300]]}, {""poligono_xy"": [[380, 555], [400, 550], [415, 565], [410, 580], [390, 585], [375, 570]]}, {""poligono_xy"": [[450, 145], [460, 140], [470, 150], [465, 160], [455, 165], [445, 155]]}, {""poligono_xy"": [[545, 355], [560, 350], [575, 360], [570, 375], [555, 380], [540, 370]]}, {""poligono_xy"": [[610, 805], [630, 800], [645, 815], [640, 830], [620, 835], [605, 820]]}, {""poligono_xy"": [[680, 680], [700, 675], [715, 690], [710, 705], [690, 710], [675, 695]]}, {""poligono_xy"": [[750, 205], [765, 200], [780, 215], [775, 230], [760, 235], [745, 220]]}, {""poligono_xy"": [[810, 885], [830, 880], [845, 895], [840, 910], [820, 915], [805, 900]]}, {""poligono_xy"": [[880, 505], [900, 500], [915, 515], [910, 530], [890, 535], [875, 520]]}, {""poligono_xy"": [[300, 45], [305, 75], [310, 75], [315, 45]]}, {""poligono_xy"": [[360, 790], [365, 820], [370, 820], [375, 790]]}, {""poligono_xy"": [[430, 480], [435, 510], [440, 510], [445, 480]]}, {""poligono_xy"": [[780, 380], [785, 410], [790, 410], [795, 380]]}]","Imagem de microscopia de campo claro com células de formato variado, possivelmente leveduras e bactérias, com baixo contraste e algumas fora de foco. A presença de detritos e artefatos dificulta a segmentação precisa."
2022_03_21_11_09_06_49.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_06_49.bmp,"[{""poligono_xy"": [[78, 150], [90, 138], [102, 138], [114, 150], [102, 162], [90, 162]]}, {""poligono_xy"": [[150, 58], [165, 50], [180, 50], [195, 58], [180, 66], [165, 66]]}, {""poligono_xy"": [[210, 158], [225, 150], [240, 150], [255, 158], [240, 166], [225, 166]]}, {""poligono_xy"": [[285, 275], [305, 265], [325, 265], [345, 275], [325, 285], [305, 285]]}, {""poligono_xy"": [[365, 58], [380, 50], [395, 50], [410, 58], [395, 66], [380, 66]]}, {""poligono_xy"": [[420, 185], [440, 175], [460, 175], [480, 185], [460, 195], [440, 195]]}, {""poligono_xy"": [[480, 430], [500, 420], [520, 420], [540, 430], [520, 440], [500, 440]]}, {""poligono_xy"": [[510, 200], [530, 190], [550, 190], [570, 200], [550, 210], [530, 210]]}, {""poligono_xy"": [[570, 60], [590, 50], [610, 50], [630, 60], [610, 70], [590, 70]]}, {""poligono_xy"": [[660, 280], [680, 270], [700, 270], [720, 280], [700, 290], [680, 290]]}, {""poligono_xy"": [[720, 80], [740, 70], [760, 70], [780, 80], [760, 90], [740, 90]]}, {""poligono_xy"": [[780, 430], [800, 420], [820, 420], [840, 430], [820, 440], [800, 440]]}, {""poligono_xy"": [[840, 180], [860, 170], [880, 170], [900, 180], [880, 190], [860, 190]]}, {""poligono_xy"": [[440, 605], [460, 600], [470, 600], [490, 605], [470, 615], [460, 615]]}]","Imagem de microscopia de campo claro com células esféricas, possivelmente leveduras, em baixa resolução e com baixo contraste. Alguns artefatos e detritos estão presentes."
2022_03_21_11_09_06_70.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_06_70.bmp,"[{""poligono_xy"": [[42, 52], [58, 44], [68, 52], [62, 66], [48, 74], [36, 64]]}, {""poligono_xy"": [[90, 100], [118, 96], [130, 118], [116, 140], [86, 138], [72, 114]]}, {""poligono_xy"": [[100, 32], [108, 24], [120, 28], [124, 40], [114, 48], [102, 42]]}, {""poligono_xy"": [[186, 52], [198, 42], [212, 48], [218, 62], [206, 70], [190, 66]]}, {""poligono_xy"": [[250, 60], [270, 60], [278, 80], [264, 92], [244, 88], [238, 76]]}, {""poligono_xy"": [[288, 26], [300, 18], [314, 24], [318, 38], [308, 48], [294, 40]]}, {""poligono_xy"": [[360, 88], [378, 94], [388, 110], [376, 122], [356, 118], [346, 102]]}, {""poligono_xy"": [[422, 20], [434, 14], [450, 20], [454, 34], [442, 42], [426, 34]]}, {""poligono_xy"": [[480, 104], [496, 96], [512, 106], [516, 122], [502, 132], [484, 124]]}, {""poligono_xy"": [[564, 246], [584, 240], [596, 258], [588, 274], [568, 276], [554, 260]]}, {""poligono_xy"": [[622, 184], [640, 174], [658, 182], [666, 200], [652, 212], [630, 204]]}, {""poligono_xy"": [[684, 82], [700, 70], [718, 80], [724, 98], [710, 110], [690, 100]]}, {""poligono_xy"": [[752, 226], [774, 216], [792, 230], [800, 250], [782, 264], [758, 254]]}, {""poligono_xy"": [[826, 126], [846, 116], [864, 130], [868, 150], [850, 162], [828, 150]]}, {""poligono_xy"": [[898, 38], [916, 28], [934, 38], [940, 56], [924, 68], [902, 56]]}]","Imagem de microscopia de campo claro com células de formato variado, possivelmente leveduras ou bactérias, com baixo contraste e alguma sobreposição. A imagem apresenta ruído de fundo e alguns detritos."
2022_03_21_11_09_06_76.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_06_76.bmp,"[{""poligono_xy"": [[52, 45], [78, 32], [102, 40], [95, 62], [68, 70]]}, {""poligono_xy"": [[28, 220], [45, 198], [70, 210], [65, 240], [40, 255]]}, {""poligono_xy"": [[110, 120], [130, 105], [155, 115], [150, 140], [125, 150]]}, {""poligono_xy"": [[190, 280], [210, 260], [240, 275], [235, 305], [205, 315]]}, {""poligono_xy"": [[280, 50], [300, 35], [325, 45], [320, 70], [295, 75]]}, {""poligono_xy"": [[350, 155], [370, 135], [395, 150], [390, 175], [365, 185]]}, {""poligono_xy"": [[420, 25], [440, 10], [465, 20], [460, 45], [435, 50]]}, {""poligono_xy"": [[480, 220], [500, 200], [525, 215], [520, 240], [495, 250]]}, {""poligono_xy"": [[550, 80], [570, 65], [595, 75], [590, 100], [565, 105]]}, {""poligono_xy"": [[610, 285], [630, 265], [655, 280], [650, 305], [625, 315]]}, {""poligono_xy"": [[205, 55], [215, 70], [200, 80], [185, 70]]}, {""poligono_xy"": [[280, 200], [295, 190], [310, 205], [300, 220], [285, 215]]}, {""poligono_xy"": [[360, 290], [380, 280], [400, 295], [390, 315], [370, 310]]}, {""poligono_xy"": [[450, 120], [470, 110], [490, 125], [480, 145], [460, 140]]}, {""poligono_xy"": [[530, 50], [545, 35], [565, 40], [560, 60], [540, 65]]}, {""poligono_xy"": [[620, 160], [640, 145], [660, 160], [650, 180], [630, 175]]}]",Imagem de microscopia de campo claro com células de formato e contraste variáveis. A imagem apresenta algum ruído de fundo e artefatos.
2022_03_21_11_09_06_83.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_06_83.bmp,"[{""poligono_xy"": [[60, 55], [85, 50], [95, 65], [80, 75], [60, 70]]}, {""poligono_xy"": [[100, 100], [120, 95], [130, 110], [115, 120], [100, 115]]}, {""poligono_xy"": [[180, 20], [200, 15], [210, 30], [195, 40], [180, 35]]}, {""poligono_xy"": [[250, 80], [270, 75], [280, 90], [265, 100], [250, 95]]}, {""poligono_xy"": [[320, 150], [340, 145], [350, 160], [335, 170], [320, 165]]}, {""poligono_xy"": [[380, 220], [400, 215], [410, 230], [395, 240], [380, 235]]}, {""poligono_xy"": [[450, 50], [470, 45], [480, 60], [465, 70], [450, 65]]}, {""poligono_xy"": [[500, 120], [520, 115], [530, 130], [515, 140], [500, 135]]}, {""poligono_xy"": [[580, 180], [600, 175], [610, 190], [595, 200], [580, 195]]}, {""poligono_xy"": [[100, 250], [130, 240], [145, 270], [120, 280]]}, {""poligono_xy"": [[50, 300], [70, 290], [85, 315], [65, 325]]}, {""poligono_xy"": [[200, 350], [220, 340], [240, 360], [220, 370]]}, {""poligono_xy"": [[350, 400], [370, 390], [390, 410], [370, 420]]}, {""poligono_xy"": [[450, 280], [470, 270], [490, 290], [470, 300]]}, {""poligono_xy"": [[550, 350], [570, 340], [590, 360], [570, 370]]}, {""poligono_xy"": [[80, 400], [100, 400], [100, 420], [80, 420]]}, {""poligono_xy"": [[600, 450], [620, 450], [620, 470], [600, 470]]}, {""poligono_xy"": [[280, 480], [300, 480], [300, 500], [280, 500]]}, {""poligono_xy"": [[400, 550], [420, 550], [420, 570], [400, 570]]}]","Imagem de microscopia de campo claro com células de formato variado, possivelmente leveduras ou bactérias, com baixo contraste e alguma sobreposição. A imagem apresenta ruído de fundo e alguns detritos."
2022_03_21_11_09_06_90.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_06_90.bmp,"[{""poligono_xy"": [[270, 280], [290, 280], [295, 295], [290, 310], [270, 310], [265, 295]]}, {""poligono_xy"": [[45, 1], [60, 1], [65, 15], [60, 30], [45, 30], [40, 15]]}, {""poligono_xy"": [[100, 50], [120, 55], [125, 75], [115, 90], [95, 85], [90, 70]]}, {""poligono_xy"": [[170, 105], [185, 100], [195, 115], [190, 130], [175, 135], [165, 120]]}, {""poligono_xy"": [[290, 20], [310, 15], [320, 30], [315, 45], [295, 40], [285, 25]]}, {""poligono_xy"": [[350, 10], [370, 5], [380, 20], [375, 35], [360, 30], [350, 20]]}, {""poligono_xy"": [[470, 50], [490, 50], [500, 70], [490, 90], [470, 90], [460, 70]]}, {""poligono_xy"": [[550, 100], [570, 105], [575, 125], [565, 140], [545, 135], [535, 115]]}, {""poligono_xy"": [[650, 20], [670, 25], [680, 45], [670, 60], [650, 55], [640, 35]]}, {""poligono_xy"": [[720, 80], [740, 85], [750, 105], [740, 120], [720, 115], [710, 95]]}, {""poligono_xy"": [[800, 150], [820, 155], [830, 175], [820, 190], [800, 185], [790, 165]]}, {""poligono_xy"": [[880, 20], [900, 25], [910, 45], [900, 60], [880, 55], [870, 35]]}, {""poligono_xy"": [[950, 80], [970, 85], [980, 105], [970, 120], [950, 115], [940, 95]]}, {""poligono_xy"": [[150, 200], [165, 205], [170, 220], [160, 230], [140, 225], [135, 210]]}, {""poligono_xy"": [[20, 250], [40, 250], [50, 270], [40, 290], [20, 290], [10, 270]]}, {""poligono_xy"": [[300, 350], [320, 350], [330, 370], [320, 390], [300, 390], [290, 370]]}, {""poligono_xy"": [[400, 400], [420, 405], [430, 425], [420, 440], [400, 435], [390, 415]]}, {""poligono_xy"": [[500, 480], [520, 485], [530, 505], [520, 520], [500, 515], [490, 495]]}, {""poligono_xy"": [[600, 320], [620, 325], [630, 345], [620, 360], [600, 355], [590, 335]]}, {""poligono_xy"": [[700, 250], [720, 255], [730, 275], [720, 290], [700, 285], [690, 265]]}, {""poligono_xy"": [[800, 380], [815, 380], [820, 395], [815, 410], [800, 410], [795, 395]]}, {""poligono_xy"": [[900, 450], [915, 450], [920, 465], [915, 480], [900, 480], [895, 465]]}]","Imagem de microscopia de campo claro com múltiplas células de formato irregular, possivelmente leveduras ou bactérias, com baixo contraste e alguma sobreposição. Presença de detritos e ruído de fundo."
2022_03_21_11_09_06_98.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_06_98.bmp,"[{""poligono_xy"": [[170, 220], [190, 220], [195, 235], [190, 250], [170, 250], [165, 235]]}, {""poligono_xy"": [[280, 180], [300, 175], [310, 190], [310, 205], [300, 220], [280, 215]]}, {""poligono_xy"": [[110, 300], [130, 300], [135, 315], [130, 330], [110, 330], [105, 315]]}, {""poligono_xy"": [[350, 60], [370, 60], [380, 75], [380, 90], [370, 105], [350, 105], [340, 90], [340, 75]]}, {""poligono_xy"": [[400, 300], [420, 300], [430, 315], [430, 330], [420, 345], [400, 345], [390, 330], [390, 315]]}, {""poligono_xy"": [[170, 100], [190, 95], [200, 110], [200, 125], [190, 140], [170, 135], [160, 120], [160, 105]]}, {""poligono_xy"": [[450, 150], [470, 150], [480, 165], [480, 180], [470, 195], [450, 195], [440, 180], [440, 165]]}, {""poligono_xy"": [[550, 80], [570, 80], [580, 95], [580, 110], [570, 125], [550, 125], [540, 110], [540, 95]]}, {""poligono_xy"": [[50, 380], [70, 380], [80, 395], [80, 410], [70, 425], [50, 425], [40, 410], [40, 395]]}]",Imagem de microscopia de campo claro com células de formato irregular e baixo contraste. Possível presença de artefatos e detritos. A imagem apresenta um fundo relativamente homogêneo.
