split,image,cell_id,bbox,frac_on_cell,label,path,best_slice,best_transform,align_score,nii_status,relabel,frac_recalc,inter_px
train,2022_03_21_11_03_06_84,1,"(14, 1828, 85, 1889)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0001.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,2,"(68, 705, 134, 764)",0.9106035889070146,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_06_84_cell0002.png,0,transpose,9452,ok,1,0.8908577298407807,3469
train,2022_03_21_11_03_06_84,3,"(87, 809, 146, 880)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0003.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,4,"(98, 1319, 165, 1400)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0004.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,5,"(144, 586, 217, 641)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0005.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,6,"(164, 1862, 232, 1952)",0.5891868880374628,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_06_84_cell0006.png,0,transpose,9452,ok,1,0.5794117647058824,3546
train,2022_03_21_11_03_06_84,7,"(263, 1747, 335, 1827)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0007.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,8,"(366, 1784, 409, 1876)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0008.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,9,"(371, 128, 379, 136)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0009.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,10,"(382, 1721, 438, 1780)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0010.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,11,"(389, 1831, 476, 1893)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0011.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,12,"(405, 1271, 453, 1324)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0012.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,13,"(413, 284, 465, 342)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0013.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,14,"(416, 99, 424, 107)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0014.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,15,"(525, 1593, 591, 1670)",0.7039092055485499,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_06_84_cell0015.png,0,transpose,9452,ok,1,0.6955922865013774,3535
train,2022_03_21_11_03_06_84,16,"(598, 754, 649, 828)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0016.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,17,"(613, 844, 676, 899)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0017.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,18,"(625, 1130, 637, 1141)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0018.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,19,"(645, 480, 714, 546)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0019.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,20,"(709, 915, 774, 978)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0020.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,21,"(769, 1483, 848, 1554)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0021.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,22,"(816, 544, 884, 616)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0022.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,23,"(832, 1623, 914, 1692)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0023.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,24,"(835, 1103, 892, 1158)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0024.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_84,25,"(867, 952, 924, 1004)",0.4760259179265659,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_06_84_cell0025.png,0,transpose,9452,ok,1,0.5357624831309041,1588
train,2022_03_21_11_03_06_84,26,"(870, 303, 883, 319)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_84_cell0026.png,0,transpose,9452,ok,0,0.0,0
train,2022_03_21_11_03_06_92,1,"(68, 1045, 149, 1156)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0001.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_06_92,2,"(98, 601, 157, 656)",0.6704368174726989,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_06_92_cell0002.png,0,transpose,1719,ok,1,0.710015408320493,2304
train,2022_03_21_11_03_06_92,3,"(193, 532, 243, 580)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0003.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_06_92,4,"(229, 292, 279, 368)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0004.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_06_92,5,"(251, 1237, 346, 1356)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0005.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_06_92,6,"(292, 331, 340, 395)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0006.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_06_92,7,"(336, 848, 419, 947)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0007.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_06_92,8,"(371, 128, 379, 136)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0008.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_06_92,9,"(407, 441, 456, 486)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0009.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_06_92,10,"(415, 98, 425, 108)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0010.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_06_92,11,"(457, 62, 465, 70)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0011.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_06_92,12,"(474, 1180, 528, 1241)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0012.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_06_92,13,"(554, 554, 618, 640)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0013.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_06_92,14,"(578, 1885, 625, 1945)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0014.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_06_92,15,"(630, 1091, 702, 1156)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0015.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_06_92,16,"(648, 438, 702, 503)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0016.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_06_92,17,"(861, 1336, 936, 1410)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0017.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_06_92,18,"(874, 1675, 932, 1740)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_06_92_cell0018.png,0,transpose,1719,ok,0,0.0,0
train,2022_03_21_11_03_07_08,1,"(0, 1252, 56, 1327)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0001.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,2,"(1, 1663, 14, 1707)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0002.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,3,"(2, 359, 60, 430)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0003.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,4,"(147, 1829, 219, 1904)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0004.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,5,"(218, 1411, 289, 1474)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0005.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,6,"(350, 569, 452, 634)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0006.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,7,"(420, 1874, 476, 1956)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0007.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,8,"(431, 1331, 494, 1395)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0008.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,9,"(434, 784, 505, 855)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0009.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,10,"(457, 1186, 509, 1250)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0010.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,11,"(524, 779, 599, 834)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0011.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,12,"(613, 137, 688, 192)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0012.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,13,"(615, 221, 687, 300)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0013.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,14,"(696, 2, 783, 81)",0.638878434324426,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_07_08_cell0014.png,0,transpose,7560,ok,1,0.6224356176342208,4278
train,2022_03_21_11_03_07_08,15,"(779, 105, 847, 161)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0015.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,16,"(808, 956, 867, 1018)",0.7337298810356893,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_07_08_cell0016.png,0,transpose,7560,ok,1,0.735101148168398,2689
train,2022_03_21_11_03_07_08,17,"(831, 1129, 891, 1188)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0017.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,18,"(845, 1497, 913, 1560)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0018.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,19,"(868, 301, 884, 320)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0019.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,20,"(936, 1651, 1000, 1720)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_08_cell0020.png,0,transpose,7560,ok,0,0.0,0
train,2022_03_21_11_03_07_08,21,"(993, 1386, 1061, 1454)",0.6217678893565844,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_07_08_cell0021.png,0,transpose,7560,ok,1,0.6157006920415224,2847
train,2022_03_21_11_03_07_22,1,"(88, 1572, 157, 1637)",0.3797615585926141,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_07_22_cell0001.png,0,transpose,13738,ok,1,0.41025641025641024,1840
train,2022_03_21_11_03_07_22,2,"(120, 1033, 217, 1130)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_22_cell0002.png,0,transpose,13738,ok,0,0.0,0
train,2022_03_21_11_03_07_22,3,"(162, 1655, 229, 1724)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_22_cell0003.png,0,transpose,13738,ok,0,0.0,0
train,2022_03_21_11_03_07_22,4,"(284, 836, 362, 921)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_22_cell0004.png,0,transpose,13738,ok,0,0.0,0
train,2022_03_21_11_03_07_22,5,"(298, 320, 361, 385)",0.51734917161613,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_07_22_cell0005.png,0,transpose,13738,ok,1,0.5448107448107448,2231
train,2022_03_21_11_03_07_22,6,"(362, 1589, 436, 1668)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_22_cell0006.png,0,transpose,13738,ok,0,0.0,0
train,2022_03_21_11_03_07_22,7,"(520, 857, 589, 933)",0.4950421417947446,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_07_22_cell0007.png,0,transpose,13738,ok,1,0.4984744469870328,2614
train,2022_03_21_11_03_07_22,8,"(530, 1612, 578, 1677)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_22_cell0008.png,0,transpose,13738,ok,0,0.0,0
train,2022_03_21_11_03_07_22,9,"(613, 1853, 671, 1923)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_22_cell0009.png,0,transpose,13738,ok,0,0.0,0
train,2022_03_21_11_03_07_22,10,"(627, 1131, 636, 1140)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_22_cell0010.png,0,transpose,13738,ok,0,0.0,0
train,2022_03_21_11_03_07_22,11,"(636, 26, 705, 70)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_22_cell0011.png,0,transpose,13738,ok,0,0.0,0
train,2022_03_21_11_03_07_22,12,"(688, 870, 751, 938)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_22_cell0012.png,0,transpose,13738,ok,0,0.0,0
train,2022_03_21_11_03_07_22,13,"(767, 1202, 816, 1274)",0.878122634367903,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_07_22_cell0013.png,0,transpose,13738,ok,1,0.8574263038548753,3025
train,2022_03_21_11_03_07_22,14,"(874, 881, 923, 938)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_22_cell0014.png,0,transpose,13738,ok,0,0.0,0
train,2022_03_21_11_03_07_22,15,"(883, 1562, 958, 1630)",0.773469387755102,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_07_22_cell0015.png,0,transpose,13738,ok,1,0.7431372549019608,3790
train,2022_03_21_11_03_07_22,16,"(892, 1246, 977, 1316)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_22_cell0016.png,0,transpose,13738,ok,0,0.0,0
train,2022_03_21_11_03_07_22,17,"(902, 819, 961, 878)",0.724188790560472,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_07_22_cell0017.png,0,transpose,13738,ok,1,0.711864406779661,2478
train,2022_03_21_11_03_07_22,18,"(903, 0, 966, 67)",0.4452554744525547,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_07_22_cell0018.png,0,transpose,13738,ok,1,0.47761194029850745,2016
train,2022_03_21_11_03_07_28,1,"(0, 1282, 54, 1353)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_28_cell0001.png,0,transpose,2027,ok,0,0.0,0
train,2022_03_21_11_03_07_28,2,"(0, 1876, 42, 1958)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_28_cell0002.png,0,transpose,2027,ok,0,0.0,0
train,2022_03_21_11_03_07_28,3,"(113, 1329, 181, 1410)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_28_cell0003.png,0,transpose,2027,ok,0,0.0,0
train,2022_03_21_11_03_07_28,4,"(132, 644, 201, 723)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_28_cell0004.png,0,transpose,2027,ok,0,0.0,0
train,2022_03_21_11_03_07_28,5,"(202, 1222, 299, 1301)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_28_cell0005.png,0,transpose,2027,ok,0,0.0,0
train,2022_03_21_11_03_07_28,6,"(370, 127, 379, 136)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_28_cell0006.png,0,transpose,2027,ok,0,0.0,0
train,2022_03_21_11_03_07_28,7,"(402, 800, 465, 867)",0.3064320388349514,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_07_28_cell0007.png,0,transpose,2027,ok,1,0.351575456053068,1484
train,2022_03_21_11_03_07_28,8,"(411, 322, 421, 333)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_28_cell0008.png,0,transpose,2027,ok,0,0.0,0
train,2022_03_21_11_03_07_28,9,"(415, 98, 425, 108)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_28_cell0009.png,0,transpose,2027,ok,0,0.0,0
train,2022_03_21_11_03_07_28,10,"(457, 62, 465, 70)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_28_cell0010.png,0,transpose,2027,ok,0,0.0,0
train,2022_03_21_11_03_07_28,11,"(477, 1426, 516, 1498)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_28_cell0011.png,0,transpose,2027,ok,0,0.0,0
train,2022_03_21_11_03_07_28,12,"(504, 809, 551, 886)",0.3466257668711656,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_07_28_cell0012.png,0,transpose,2027,ok,1,0.4119922630560928,1491
train,2022_03_21_11_03_07_28,13,"(534, 1472, 585, 1538)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_28_cell0013.png,0,transpose,2027,ok,0,0.0,0
train,2022_03_21_11_03_07_28,14,"(568, 639, 655, 748)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_07_28_cell0014.png,0,transpose,2027,ok,0,0.0,0
